"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"79433-KAR","Female",51,"No","Karnataka",13,23,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Mailed Check",79.65,152.70,0.00,0.00,58.08,210.78,"Churned","Price","Lack of affordable download/upload speed"
"47060-TAM","Female",30,"No","Tamil Nadu",13,3,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.45,360.30,0.00,0.00,597.60,957.90,"Stayed","Others","Others"
"39778-BIH","Female",39,"No","Bihar",10,11,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",78.65,78.65,0.00,0.00,46.09,124.74,"Churned","Competitor","Competitor had better devices"
"94258-ASS","Female",27,"No","Assam",5,33,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","No","No","Yes","No","Yes","Yes","One Year","Yes","Bank Withdrawal",94.80,4837.60,0.00,0.00,2283.27,7120.87,"Churned","Competitor","Competitor made better offer"
"35094-GUJ","Male",21,"Yes","Gujarat",1,9,"Deal 2","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",25.25,1674.05,0.00,0.00,1543.50,3217.55,"Stayed","Others","Others"
"39867-RAJ","Female",41,"No","Rajasthan",1,1,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","No","No","Yes","Yes","No","One Year","No","Credit Card",94.80,3131.55,0.00,40.00,1387.84,4559.39,"Stayed","Others","Others"
"78104-TAM","Female",44,"Yes","Tamil Nadu",1,20,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",98.60,2933.20,0.00,0.00,804.75,3737.95,"Churned","Competitor","Competitor had better devices"
"97375-UTT","Female",40,"Yes","Uttar Pradesh",11,11,"Deal 2","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",104.45,4162.05,0.00,0.00,403.85,4565.90,"Stayed","Others","Others"
"11770-PUN","Male",38,"Yes","Punjab",2,5,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.15,991.00,0.00,0.00,947.50,1938.50,"Stayed","Others","Others"
"95557-AND","Male",28,"Yes","Andhra Pradesh",0,23,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal",24.30,1261.70,0.00,0.00,1187.76,2449.46,"Stayed","Others","Others"
"35416-UTT","Female",37,"Yes","Uttarakhand",8,23,"Deal 2","Yes","No","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",95.00,5535.80,0.00,0.00,2404.26,7940.06,"Stayed","Others","Others"
"55601-MAD","Male",30,"Yes","Madhya Pradesh",7,17,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",20.55,593.15,0.00,0.00,967.34,1560.49,"Stayed","Others","Others"
"15454-TAM","Female",52,"Yes","Tamil Nadu",15,3,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",25.10,930.95,0.00,0.00,1252.44,2183.39,"Stayed","Others","Others"
"46605-KAR","Female",54,"No","Karnataka",0,13,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal",20.75,452.35,0.00,0.00,997.70,1450.05,"Stayed","Others","Others"
"18782-KAR","Male",30,"Yes","Karnataka",15,23,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",19.45,1303.50,14.49,0.00,1646.40,2935.41,"Stayed","Others","Others"
"94766-GUJ","Female",27,"Yes","Gujarat",4,17,"Deal 4","Yes","No","Yes","DSL","No","Yes","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",50.45,1068.15,0.00,140.00,549.08,1757.23,"Stayed","Others","Others"
"76384-ODI","Female",29,"Yes","Odisha",4,23,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",19.65,411.25,0.00,0.00,25.56,436.81,"Stayed","Others","Others"
"57297-KAR","Female",41,"No","Karnataka",2,13,"Deal 4","Yes","Yes","Yes","DSL","No","No","No","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",73.75,1756.60,0.00,0.00,805.69,2562.29,"Stayed","Others","Others"
"39161-JAM","Female",72,"No","Jammu & Kashmir",5,9,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",84.55,646.85,0.00,0.00,150.01,796.86,"Churned","Competitor","Competitor made better offer"
"88685-WES","Female",30,"No","West Bengal",5,6,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Two Year","Yes","Bank Withdrawal",116.10,8310.55,0.00,130.00,2401.93,10842.48,"Stayed","Others","Others"
"61811-KER","Female",35,"Yes","Kerala",7,31,"None","Yes","No","Yes","DSL","No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card",56.50,235.10,0.00,0.00,170.84,405.94,"Churned","Dissatisfaction","Lack of self-service on Website"
"63064-WES","Female",70,"No","West Bengal",1,34,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",102.10,6688.10,0.00,0.00,644.48,7332.58,"Stayed","Others","Others"
"91215-JAM","Female",56,"No","Jammu & Kashmir",15,19,"None","Yes","No","Yes","DSL","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",62.10,2282.40,0.00,0.00,75.25,2357.65,"Stayed","Others","Others"
"63813-ODI","Male",59,"No","Odisha",2,19,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",78.00,851.80,0.00,0.00,518.32,1370.12,"Stayed","Others","Others"
"91773-DEL","Male",28,"No","Delhi",1,13,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",100.50,2874.45,0.00,70.00,239.22,3183.67,"Stayed","Others","Others"
"54563-JAM","Male",32,"Yes","Jammu & Kashmir",11,15,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",105.25,6823.40,23.67,0.00,2571.52,9371.25,"Stayed","Others","Others"
"93440-AND","Female",63,"No","Andhra Pradesh",7,23,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",118.65,8477.60,0.00,0.00,1270.90,9748.50,"Stayed","Others","Others"
"26030-BIH","Female",81,"No","Bihar",9,21,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",79.60,2718.30,0.00,0.00,878.56,3596.86,"Churned","Dissatisfaction","Product dissatisfaction"
"91540-GUJ","Female",44,"Yes","Gujarat",13,21,"Deal 1","Yes","Yes","Yes","Cable","Yes","Yes","No","Yes","No","No","No","Yes","Two Year","Yes","Credit Card",66.90,4577.90,0.00,0.00,959.79,5537.69,"Stayed","Others","Others"
"67551-PUN","Female",61,"No","Punjab",6,5,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",69.05,651.50,0.00,0.00,268.83,920.33,"Stayed","Others","Others"
"76820-ASS","Male",43,"No","Assam",12,18,"Deal 5","No","No","Yes","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",50.35,50.35,0.00,0.00,0.00,50.35,"Churned","Competitor","Competitor offered more data"
"66176-CHH","Female",20,"Yes","Chhattisgarh",0,5,"Deal 4","Yes","No","Yes","DSL","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Credit Card",61.65,1393.60,0.00,0.00,836.85,2230.45,"Stayed","Others","Others"
"23057-TAM","Male",61,"No","Tamil Nadu",9,11,"None","Yes","No","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",56.00,764.55,0.00,0.00,351.52,1116.07,"Stayed","Others","Others"
"66088-GUJ","Male",49,"Yes","Gujarat",8,4,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",69.15,488.65,0.00,0.00,147.84,636.49,"Stayed","Others","Others"
"14158-MAH","Male",60,"No","Maharashtra",9,33,"None","No","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",25.25,58.90,0.00,0.00,0.00,58.90,"Churned","Competitor","Competitor had better devices"
"31447-ODI","Male",77,"No","Odisha",9,18,"Deal 2","Yes","No","Yes","DSL","No","No","Yes","Yes","No","No","No","Yes","One Year","Yes","Bank Withdrawal",53.50,3035.80,0.00,0.00,1621.08,4656.88,"Stayed","Others","Others"
"28719-BIH","Female",69,"Yes","Bihar",4,35,"Deal 3","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","No","Bank Withdrawal",89.70,1047.70,0.00,0.00,43.56,1091.26,"Churned","Attitude","Attitude of support person"
"27929-BIH","Female",52,"No","Bihar",5,13,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.15,387.70,2.97,0.00,605.15,989.88,"Stayed","Others","Others"
"83633-UTT","Female",74,"Yes","Uttar Pradesh",8,27,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","No","One Year","Yes","Credit Card",105.75,7629.85,0.00,80.00,1306.80,9016.65,"Stayed","Others","Others"
"58178-ODI","Male",65,"No","Odisha",6,31,"Deal 2","Yes","No","Yes","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",84.35,3858.05,0.00,0.00,1386.00,5244.05,"Stayed","Others","Others"
"56053-HAR","Female",74,"Yes","Haryana",10,4,"None","No","No","Yes","DSL","No","Yes","No","No","Yes","Yes","No","No","Two Year","Yes","Credit Card",49.45,2907.55,0.00,40.00,0.00,2947.55,"Stayed","Others","Others"
"21130-PUN","Male",56,"Yes","Punjab",0,35,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",79.90,3792.80,23.47,0.00,397.32,4166.65,"Stayed","Others","Others"
"17180-UTT","Female",25,"Yes","Uttar Pradesh",3,9,"Deal 2","No","No","Yes","DSL","No","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Credit Card",45.55,2108.35,0.00,0.00,0.00,2108.35,"Stayed","Others","Others"
"75712-JAM","Male",64,"Yes","Jammu & Kashmir",4,37,"Deal 2","Yes","No","Yes","Cable","No","Yes","Yes","No","No","Yes","Yes","Yes","Two Year","Yes","Mailed Check",64.75,3940.85,0.00,0.00,1485.00,5425.85,"Stayed","Others","Others"
"58127-KER","Female",63,"Yes","Kerala",14,2,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","No","Bank Withdrawal",79.55,79.55,0.00,10.00,32.13,121.68,"Churned","Competitor","Competitor made better offer"
"34402-MAD","Female",44,"No","Madhya Pradesh",5,36,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",93.55,536.40,0.00,0.00,262.80,799.20,"Churned","Other","Moved"
"31078-RAJ","Male",61,"Yes","Rajasthan",14,1,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",18.95,185.60,0.00,0.00,447.66,633.26,"Churned","Attitude","Attitude of support person"
"31655-TAM","Female",42,"Yes","Tamil Nadu",13,18,"Deal 5","No","No","Yes","DSL","No","Yes","No","No","No","Yes","Yes","No","Month-to-Month","No","Bank Withdrawal",40.75,359.40,0.00,20.00,0.00,379.40,"Stayed","Others","Others"
"86986-BIH","Male",77,"Yes","Bihar",5,31,"None","Yes","No","Yes","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",50.35,237.25,0.00,0.00,93.45,330.70,"Churned","Dissatisfaction","Product dissatisfaction"
"52496-TAM","Female",44,"No","Tamil Nadu",3,21,"None","Yes","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",78.80,3460.30,24.90,0.00,1656.79,5092.19,"Stayed","Others","Others"
"73415-UTT","Female",24,"No","Uttar Pradesh",2,6,"Deal 5","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",25.05,278.20,0.00,0.00,315.91,594.11,"Stayed","Others","Others"
"97179-BIH","Male",24,"No","Bihar",14,7,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","No","Credit Card",100.20,7209.00,0.00,0.00,2391.99,9600.99,"Stayed","Others","Others"
"78524-TAM","Female",64,"No","Tamil Nadu",1,24,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Two Year","No","Mailed Check",79.30,2649.30,0.00,0.00,69.44,2718.74,"Stayed","Others","Others"
"92231-WES","Female",27,"No","West Bengal",9,26,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.85,161.65,0.00,0.00,91.68,253.33,"Stayed","Others","Others"
"25668-UTT","Male",23,"No","Uttar Pradesh",5,10,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",108.20,7840.60,0.00,0.00,1021.68,8862.28,"Stayed","Others","Others"
"83094-KER","Female",52,"No","Kerala",8,2,"None","Yes","Yes","Yes","DSL","No","No","No","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",74.05,872.65,48.61,0.00,510.96,1335.00,"Churned","Other","Don't know"
"54678-GUJ","Female",61,"No","Gujarat",9,9,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",107.45,5788.35,14.76,0.00,384.54,6158.13,"Stayed","Others","Others"
"71050-PUN","Female",29,"Yes","Punjab",0,11,"Deal 1","No","No","Yes","Cable","Yes","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",48.95,1880.85,0.00,0.00,0.00,1880.85,"Churned","Price","Price too high"
"75216-WES","Male",57,"Yes","West Bengal",11,1,"Deal 3","Yes","No","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","One Year","No","Bank Withdrawal",75.50,2018.10,0.00,0.00,1030.38,3048.48,"Stayed","Others","Others"
"37765-TAM","Male",46,"Yes","Tamil Nadu",9,17,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",20.75,760.65,0.00,0.00,627.20,1387.85,"Stayed","Others","Others"
"97872-HAR","Male",24,"Yes","Haryana",7,4,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.15,537.35,0.00,0.00,819.72,1357.07,"Stayed","Others","Others"
"31072-ASS","Female",49,"No","Assam",10,33,"None","Yes","No","Yes","Cable","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",69.35,191.35,0.00,0.00,106.92,298.27,"Churned","Other","Don't know"
"72137-JAM","Male",23,"Yes","Jammu & Kashmir",1,9,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",90.70,1597.25,0.00,0.00,514.62,2111.87,"Churned","Competitor","Competitor made better offer"
"96935-TAM","Female",20,"No","Tamil Nadu",6,8,"None","Yes","Yes","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","One Year","No","Bank Withdrawal",61.55,1951.25,0.00,0.00,989.04,2940.29,"Stayed","Others","Others"
"54147-AND","Female",73,"No","Andhra Pradesh",7,30,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","No","Yes","One Year","Yes","Credit Card",109.40,7227.45,0.00,0.00,994.50,8221.95,"Stayed","Others","Others"
"41373-KAR","Female",30,"Yes","Karnataka",5,33,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",89.20,3734.95,2.21,0.00,1715.85,5448.59,"Stayed","Others","Others"
"91371-MAH","Female",28,"Yes","Maharashtra",14,30,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",116.20,7752.30,0.00,0.00,2269.96,10022.26,"Churned","Other","Don't know"
"45799-GUJ","Male",51,"Yes","Gujarat",9,24,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",88.75,1885.15,0.00,0.00,250.58,2135.73,"Stayed","Others","Others"
"54801-TEL","Male",40,"Yes","Telangana",7,27,"Deal 2","Yes","No","Yes","Cable","Yes","No","No","Yes","Yes","No","No","No","One Year","No","Mailed Check",65.80,4199.60,27.79,20.00,1708.80,5900.61,"Stayed","Others","Others"
"25151-JAM","Female",67,"No","Jammu & Kashmir",9,27,"None","No","No","Yes","Cable","Yes","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",30.75,805.10,0.00,140.00,0.00,945.10,"Churned","Competitor","Competitor made better offer"
"62802-TEL","Female",52,"Yes","Telangana",0,33,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",96.60,291.90,0.00,0.00,29.85,321.75,"Churned","Price","Price too high"
"45987-MAH","Female",68,"Yes","Maharashtra",12,8,"None","Yes","Yes","Yes","Cable","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",50.55,50.55,0.00,0.00,22.56,73.11,"Churned","Dissatisfaction","Product dissatisfaction"
"64599-DEL","Female",82,"No","Delhi",15,14,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","No","No","Yes","Yes","Yes","One Year","No","Bank Withdrawal",94.40,6126.15,0.00,0.00,2490.80,8616.95,"Stayed","Others","Others"
"69719-TAM","Female",36,"No","Tamil Nadu",2,20,"None","Yes","No","Yes","Fiber Optic","Yes","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",94.60,2661.55,0.00,0.00,853.44,3514.99,"Stayed","Others","Others"
"13500-BIH","Male",51,"No","Bihar",9,18,"None","No","No","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",56.40,2928.50,0.00,0.00,0.00,2928.50,"Stayed","Others","Others"
"12345-TEL","Female",71,"Yes","Telangana",9,34,"None","Yes","Yes","Yes","Cable","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",95.25,1233.65,48.09,0.00,412.10,1597.66,"Churned","Competitor","Competitor had better devices"
"65528-UTT","Male",24,"Yes","Uttar Pradesh",14,5,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.40,1182.55,0.00,0.00,2822.47,4005.02,"Churned","Price","Long distance charges"
"96899-PUN","Male",28,"Yes","Punjab",10,6,"Deal 1","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",78.85,5763.15,0.00,0.00,2851.92,8615.07,"Stayed","Others","Others"
"63113-ASS","Female",27,"No","Assam",10,20,"Deal 1","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal",26.30,1763.55,0.00,0.00,1523.52,3287.07,"Stayed","Others","Others"
"18886-RAJ","Male",40,"Yes","Rajasthan",13,13,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal",20.60,1008.40,0.00,0.00,1537.36,2545.76,"Stayed","Others","Others"
"84496-RAJ","Female",34,"No","Rajasthan",15,9,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",26.05,1856.40,0.00,0.00,2193.10,4049.50,"Stayed","Others","Others"
"26447-BIH","Female",39,"Yes","Bihar",10,1,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",20.15,777.35,0.00,0.00,120.40,897.75,"Stayed","Others","Others"
"64865-KAR","Female",23,"No","Karnataka",10,3,"None","Yes","Yes","Yes","Cable","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Credit Card",75.35,4729.30,0.00,0.00,1756.80,6486.10,"Stayed","Others","Others"
"42945-JAM","Female",21,"Yes","Jammu & Kashmir",15,12,"None","Yes","No","Yes","DSL","Yes","No","No","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",59.95,1406.00,26.55,140.00,84.41,1603.86,"Stayed","Others","Others"
"49851-TAM","Female",18,"Yes","Tamil Nadu",6,12,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",110.15,7881.20,0.00,0.00,1706.40,9587.60,"Stayed","Others","Others"
"17341-TAM","Female",56,"No","Tamil Nadu",9,9,"None","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",86.10,5215.25,0.00,0.00,2678.40,7893.65,"Stayed","Others","Others"
"74073-KAR","Male",43,"Yes","Karnataka",9,8,"None","No","No","Yes","DSL","Yes","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",39.45,2179.15,0.00,0.00,0.00,2179.15,"Stayed","Others","Others"
"26795-KAR","Male",69,"Yes","Karnataka",2,1,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",102.10,6538.45,0.00,0.00,1292.16,7830.61,"Stayed","Others","Others"
"23579-DEL","Male",47,"No","Delhi",15,7,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Credit Card",100.75,4669.20,0.00,0.00,2243.31,6912.51,"Stayed","Others","Others"
"35279-BIH","Male",57,"Yes","Bihar",0,19,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Month-to-Month","No","Bank Withdrawal",111.10,6014.85,0.00,50.00,2523.96,8588.81,"Churned","Dissatisfaction","Product dissatisfaction"
"67666-KAR","Female",65,"No","Karnataka",6,18,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.25,873.40,0.00,0.00,1755.45,2628.85,"Stayed","Others","Others"
"29526-MAH","Male",25,"Yes","Maharashtra",3,32,"Deal 2","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.80,1212.25,0.00,0.00,2843.16,4055.41,"Stayed","Others","Others"
"18430-MAH","Female",20,"Yes","Maharashtra",3,8,"Deal 3","Yes","Yes","Yes","Cable","No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",77.20,3139.80,0.00,0.00,183.26,3323.06,"Stayed","Others","Others"
"92237-UTT","Female",62,"Yes","Uttar Pradesh",14,22,"Deal 2","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Mailed Check",25.00,1580.05,0.00,0.00,2364.60,3944.65,"Stayed","Others","Others"
"93220-KER","Female",55,"Yes","Kerala",9,12,"None","Yes","No","Yes","DSL","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",58.35,740.55,0.00,0.00,95.64,836.19,"Stayed","Others","Others"
"24315-KER","Male",67,"Yes","Kerala",7,6,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",105.30,7299.65,0.00,0.00,3207.56,10507.21,"Churned","Competitor","Competitor offered more data"
"19668-AND","Male",33,"No","Andhra Pradesh",2,3,"None","Yes","No","Yes","DSL","Yes","No","Yes","Yes","Yes","No","No","Yes","Two Year","No","Mailed Check",69.25,4447.75,0.00,0.00,1647.36,6095.11,"Stayed","Others","Others"
"23164-TAM","Male",45,"Yes","Tamil Nadu",2,22,"Deal 4","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",24.85,493.40,21.32,0.00,505.34,977.42,"Stayed","Others","Others"
"79425-GUJ","Male",58,"No","Gujarat",12,31,"None","Yes","No","Yes","Fiber Optic","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",94.20,1282.50,0.00,0.00,104.72,1387.22,"Stayed","Others","Others"
"66926-KAR","Female",66,"Yes","Karnataka",0,33,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",100.15,1415.00,0.00,0.00,481.05,1896.05,"Stayed","Others","Others"
"79166-JAM","Female",63,"No","Jammu & Kashmir",14,33,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Credit Card",81.00,389.60,0.00,10.00,101.00,500.60,"Churned","Competitor","Competitor made better offer"
"64508-MAD","Male",37,"No","Madhya Pradesh",9,13,"Deal 4","Yes","No","Yes","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",48.80,664.40,0.00,0.00,298.76,963.16,"Stayed","Others","Others"
"41525-UTT","Female",43,"Yes","Uttar Pradesh",8,35,"None","Yes","Yes","Yes","Cable","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",54.40,1249.25,0.00,0.00,1118.49,2367.74,"Stayed","Others","Others"
"17371-TAM","Female",55,"Yes","Tamil Nadu",10,6,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",108.55,5610.70,0.00,0.00,1471.50,7082.20,"Churned","Other","Moved"
"18312-RAJ","Female",33,"No","Rajasthan",1,14,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.45,1451.60,0.00,0.00,811.92,2263.52,"Churned","Attitude","Attitude of support person"
"21486-TAM","Male",31,"Yes","Tamil Nadu",2,8,"Deal 2","Yes","Yes","Yes","Cable","No","No","Yes","No","No","No","No","Yes","Two Year","No","Credit Card",54.15,3116.15,0.00,0.00,2919.32,6035.47,"Stayed","Others","Others"
