"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"51657-TAM","Male",54,"No","Tamil Nadu",13,16,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.85,60.65,0.00,0.00,58.74,119.39,"Joined","Others","Others"
"22782-ODI","Female",50,"Yes","Odisha",2,28,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.30,54.70,0.00,0.00,30.39,85.09,"Joined","Others","Others"
"61331-UTT","Male",36,"Yes","Uttarakhand",2,10,"Deal 5","Yes","No","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",50.75,50.75,0.00,0.00,45.77,96.52,"Joined","Others","Others"
"83440-GUJ","Male",53,"No","Gujarat",4,14,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",20.00,49.65,0.00,0.00,93.18,142.83,"Joined","Others","Others"
"23078-UTT","Female",57,"Yes","Uttar Pradesh",3,24,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",20.30,20.30,0.00,0.00,6.64,26.94,"Joined","Others","Others"
"53350-TEL","Male",37,"Yes","Telangana",6,22,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",74.50,217.45,0.00,0.00,20.91,238.36,"Joined","Others","Others"
"85027-KAR","Male",57,"No","Karnataka",14,27,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.75,19.75,0.00,0.00,1.61,21.36,"Joined","Others","Others"
"53449-MAH","Female",52,"No","Maharashtra",8,17,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.90,19.90,0.00,0.00,2.38,22.28,"Joined","Others","Others"
"78978-UTT","Male",54,"No","Uttar Pradesh",0,13,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.30,19.30,0.00,0.00,16.36,35.66,"Joined","Others","Others"
"78220-TAM","Female",21,"Yes","Tamil Nadu",14,10,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","Yes","Yes","No","Yes","Yes","Month-to-Month","Yes","Credit Card",89.85,244.45,0.00,0.00,75.30,319.75,"Joined","Others","Others"
"85428-HAR","Female",62,"Yes","Haryana",11,18,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.10,39.80,0.00,0.00,71.00,110.80,"Joined","Others","Others"
"52641-JHA","Female",44,"Yes","Jharkhand",7,29,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Mailed Check",71.10,71.10,0.00,0.00,37.51,108.61,"Joined","Others","Others"
"68556-MAH","Male",68,"No","Maharashtra",4,23,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.20,20.20,0.00,0.00,13.08,33.28,"Joined","Others","Others"
"61025-MAH","Female",45,"No","Maharashtra",4,16,"Deal 5","Yes","No","Yes","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",49.85,49.85,0.00,0.00,42.55,92.40,"Joined","Others","Others"
"41500-KAR","Male",31,"No","Karnataka",1,31,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.85,51.60,0.00,0.00,54.94,106.54,"Joined","Others","Others"
"27461-MAD","Male",22,"Yes","Madhya Pradesh",7,6,"Deal 5","Yes","No","Yes","Cable","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",44.55,44.55,0.00,0.00,23.04,67.59,"Joined","Others","Others"
"77311-MAD","Male",47,"Yes","Madhya Pradesh",9,19,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.25,20.25,0.00,0.00,40.46,60.71,"Joined","Others","Others"
"29093-ASS","Male",57,"Yes","Assam",6,6,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",20.45,20.45,0.00,0.00,11.61,32.06,"Joined","Others","Others"
"83817-UTT","Male",48,"No","Uttar Pradesh",8,18,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",21.05,21.05,0.00,0.00,10.14,31.19,"Joined","Others","Others"
"38452-MAH","Female",34,"No","Maharashtra",6,14,"Deal 5","Yes","No","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",47.95,47.95,0.00,0.00,46.23,94.18,"Joined","Others","Others"
"76233-BIH","Female",78,"Yes","Bihar",6,9,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card",70.60,70.60,0.00,30.00,32.61,133.21,"Joined","Others","Others"
"41196-MAH","Female",29,"Yes","Maharashtra",11,10,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",45.00,45.00,0.00,10.00,40.63,95.63,"Joined","Others","Others"
"19898-HAR","Male",31,"Yes","Haryana",3,30,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.45,19.45,0.00,0.00,29.15,48.60,"Joined","Others","Others"
"88215-KAR","Female",19,"No","Karnataka",5,10,"Deal 5","Yes","Yes","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",50.05,50.05,0.00,0.00,43.05,93.10,"Joined","Others","Others"
"71197-PUN","Female",38,"No","Punjab",0,33,"Deal 5","Yes","No","Yes","Cable","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",77.40,206.15,0.00,0.00,133.26,339.41,"Joined","Others","Others"
"87704-GUJ","Female",38,"Yes","Gujarat",9,24,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.45,20.45,0.00,0.00,43.82,64.27,"Joined","Others","Others"
"65531-MAH","Female",55,"No","Maharashtra",10,22,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.80,19.80,0.00,0.00,11.96,31.76,"Joined","Others","Others"
"85917-TAM","Male",53,"Yes","Tamil Nadu",7,15,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.50,19.50,0.00,0.00,33.02,52.52,"Joined","Others","Others"
"16244-UTT","Female",19,"Yes","Uttar Pradesh",5,7,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.55,19.55,0.00,0.00,5.10,24.65,"Joined","Others","Others"
"44693-UTT","Female",53,"No","Uttar Pradesh",11,27,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",20.30,31.90,0.00,0.00,70.84,102.74,"Joined","Others","Others"
"51214-MAH","Male",28,"No","Maharashtra",12,22,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","No","No","No","Month-to-Month","Yes","Credit Card",73.60,232.50,0.00,10.00,82.02,324.52,"Joined","Others","Others"
"82718-TAM","Male",32,"Yes","Tamil Nadu",12,7,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",20.70,20.70,0.00,0.00,45.86,66.56,"Joined","Others","Others"
"67941-PUN","Female",46,"No","Punjab",9,13,"Deal 5","Yes","Yes","Yes","DSL","No","Yes","No","No","No","No","No","No","Month-to-Month","No","Credit Card",54.15,101.65,0.00,10.00,42.60,154.25,"Joined","Others","Others"
"82965-TEL","Female",38,"No","Telangana",8,20,"None","Yes","No","Yes","Cable","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",44.75,148.05,0.00,10.00,104.67,262.72,"Joined","Others","Others"
"99862-BIH","Female",30,"No","Bihar",12,9,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",74.00,74.00,0.00,0.00,23.70,97.70,"Joined","Others","Others"
"81098-GUJ","Male",31,"Yes","Gujarat",13,11,"None","Yes","No","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",51.25,51.25,0.00,0.00,39.30,90.55,"Joined","Others","Others"
"41235-WES","Female",37,"No","West Bengal",8,10,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",44.80,44.80,0.00,0.00,27.46,72.26,"Joined","Others","Others"
"81235-JHA","Female",42,"Yes","Jharkhand",9,32,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",44.90,44.90,0.00,0.00,15.76,60.66,"Joined","Others","Others"
"34169-RAJ","Male",51,"Yes","Rajasthan",14,30,"Deal 5","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",24.85,62.00,0.00,0.00,80.50,142.50,"Joined","Others","Others"
"23148-CHH","Female",74,"Yes","Chhattisgarh",4,9,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Two Year","No","Bank Withdrawal",44.00,44.00,0.00,0.00,28.67,72.67,"Joined","Others","Others"
"58044-KAR","Female",31,"No","Karnataka",5,13,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.35,41.85,0.00,0.00,10.84,52.69,"Joined","Others","Others"
"75802-MAH","Female",61,"No","Maharashtra",4,3,"Deal 1","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.05,20.05,0.00,0.00,13.51,33.56,"Joined","Others","Others"
"58848-PUN","Male",58,"Yes","Punjab",14,18,"None","Yes","No","Yes","Cable","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",49.80,49.80,0.00,0.00,38.21,88.01,"Joined","Others","Others"
"33565-UTT","Male",72,"Yes","Uttar Pradesh",7,29,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Two Year","No","Bank Withdrawal",74.30,74.30,0.00,0.00,17.84,92.14,"Joined","Others","Others"
"89154-RAJ","Female",47,"No","Rajasthan",5,3,"Deal 5","Yes","No","Yes","Cable","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",49.20,103.70,0.00,0.00,58.56,162.26,"Joined","Others","Others"
"77678-JHA","Female",41,"Yes","Jharkhand",1,29,"None","Yes","No","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",49.55,49.55,0.00,0.00,10.83,60.38,"Joined","Others","Others"
"78021-UTT","Female",45,"Yes","Uttar Pradesh",12,35,"Deal 5","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",25.00,25.00,0.00,0.00,3.39,28.39,"Joined","Others","Others"
"29371-WES","Female",23,"No","West Bengal",14,9,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",55.30,108.65,0.00,0.00,87.86,196.51,"Joined","Others","Others"
"88728-UTT","Female",42,"No","Uttar Pradesh",12,9,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",21.20,52.05,0.00,0.00,36.15,88.20,"Joined","Others","Others"
"28782-PUN","Male",58,"Yes","Punjab",8,7,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",44.95,44.95,0.00,0.00,13.63,58.58,"Joined","Others","Others"
"49265-BIH","Female",18,"Yes","Bihar",4,4,"Deal 5","Yes","No","Yes","Cable","Yes","No","Yes","No","No","No","Yes","Yes","Month-to-Month","No","Credit Card",55.90,157.55,0.00,0.00,99.84,257.39,"Joined","Others","Others"
"84770-UTT","Female",38,"Yes","Uttar Pradesh",2,21,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",20.15,20.15,0.00,0.00,27.59,47.74,"Joined","Others","Others"
"75058-TEL","Female",59,"No","Telangana",6,14,"None","Yes","No","Yes","DSL","No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",74.10,74.10,0.00,0.00,36.05,110.15,"Joined","Others","Others"
"81169-TEL","Female",62,"Yes","Telangana",4,2,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",18.85,18.85,0.00,0.00,7.80,26.65,"Joined","Others","Others"
"65580-UTT","Male",54,"No","Uttar Pradesh",6,2,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.10,53.05,0.00,0.00,48.96,102.01,"Joined","Others","Others"
"41348-BIH","Female",64,"No","Bihar",14,13,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Two Year","No","Credit Card",81.50,162.55,0.00,0.00,49.90,212.45,"Joined","Others","Others"
"89804-MAH","Male",34,"No","Maharashtra",4,31,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.40,50.60,0.00,0.00,30.32,80.92,"Joined","Others","Others"
"74978-MAH","Female",28,"Yes","Maharashtra",1,21,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",19.75,19.75,0.00,0.00,30.38,50.13,"Joined","Others","Others"
"99996-HAR","Male",22,"Yes","Haryana",2,8,"Deal 5","Yes","No","Yes","DSL","Yes","Yes","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Credit Card",53.55,53.55,0.00,0.00,16.06,69.61,"Joined","Others","Others"
"21065-HAR","Male",27,"No","Haryana",5,10,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.30,20.30,0.00,0.00,10.84,31.14,"Joined","Others","Others"
"31412-HAR","Female",81,"Yes","Haryana",14,29,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",19.20,37.20,0.00,0.00,14.06,51.26,"Joined","Others","Others"
"54997-UTT","Female",55,"No","Uttar Pradesh",7,23,"None","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",44.00,44.00,0.00,0.00,26.15,70.15,"Joined","Others","Others"
"56728-RAJ","Male",40,"No","Rajasthan",0,1,"None","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",45.60,45.60,0.00,0.00,37.44,83.04,"Joined","Others","Others"
"47624-TAM","Female",62,"Yes","Tamil Nadu",7,29,"None","Yes","No","Yes","DSL","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Mailed Check",50.15,189.10,0.00,0.00,100.59,289.69,"Joined","Others","Others"
"95053-UTT","Female",32,"No","Uttar Pradesh",15,2,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",24.60,86.35,0.00,0.00,78.99,165.34,"Joined","Others","Others"
"87834-ODI","Female",42,"No","Odisha",1,2,"nan","Yes","No","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",55.68,101.52,0.00,0.00,50.43,151.95,"Joined","Others","Others"
"23718-AND","Male",52,"No","Andhra Pradesh",1,1,"nan","Yes","Yes","Yes","Fiber Optic","Yes","No","No","No","Yes","No","No","Yes","One Year","No","Mailed Check",74.02,70.47,0.00,0.00,27.13,97.60,"Joined","Others","Others"
"51914-AND","Female",37,"Yes","Andhra Pradesh",3,2,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Mailed Check",66.70,127.05,0.00,0.00,37.50,164.55,"Joined","Others","Others"
"99106-HAR","Female",44,"Yes","Haryana",3,1,"nan","Yes","No","Yes","Cable","No","No","No","Yes","No","No","Yes","Yes","Month-to-Month","Yes","Mailed Check",95.12,89.23,0.00,0.00,30.33,119.56,"Joined","Others","Others"
"66373-UTT","Male",32,"Yes","Uttar Pradesh",8,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",23.07,23.80,0.00,0.00,42.24,66.04,"Joined","Others","Others"
"33236-DEL","Female",47,"Yes","Delhi",1,2,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",21.28,44.36,0.00,0.00,8.41,52.77,"Joined","Others","Others"
"58285-BIH","Female",39,"No","Bihar",1,1,"nan","Yes","Yes","Yes","Cable","Yes","No","No","Yes","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",82.08,80.70,0.00,0.00,49.78,130.48,"Joined","Others","Others"
"50809-KER","Female",45,"Yes","Kerala",1,2,"nan","Yes","Yes","Yes","Cable","Yes","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",50.80,104.20,0.00,0.00,54.93,159.13,"Joined","Others","Others"
"38769-GUJ","Male",47,"Yes","Gujarat",1,2,"Deal 5","Yes","Yes","Yes","DSL","No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Mailed Check",93.19,169.92,0.00,0.00,58.06,227.98,"Joined","Others","Others"
"98929-TEL","Female",42,"Yes","Telangana",4,0,"nan","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",48.61,51.04,0.00,0.00,28.39,79.43,"Joined","Others","Others"
"54813-GUJ","Male",23,"No","Gujarat",0,2,"Deal 4","Yes","No","Yes","Fiber Optic","No","Yes","No","Yes","No","Yes","Yes","Yes","Two Year","No","Mailed Check",93.74,177.60,0.00,0.00,47.44,225.04,"Joined","Others","Others"
"37345-CHH","Male",55,"No","Chhattisgarh",3,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",21.07,20.07,0.00,0.00,24.12,44.19,"Joined","Others","Others"
"72187-KER","Male",18,"Yes","Kerala",2,0,"Deal 2","Yes","No","Yes","Cable","Yes","No","No","No","Yes","No","Yes","Yes","Month-to-Month","No","Credit Card",72.41,73.71,0.00,0.00,25.05,98.76,"Joined","Others","Others"
"39757-PUN","Male",48,"No","Punjab",2,0,"nan","Yes","No","Yes","Cable","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Month-to-Month","No","Credit Card",106.87,100.35,0.00,0.00,29.47,129.82,"Joined","Others","Others"
"34578-JAM","Female",73,"Yes","Jammu & Kashmir",3,0,"nan","Yes","Yes","Yes","Cable","Yes","No","Yes","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",45.36,41.38,0.00,0.00,41.00,82.38,"Joined","Others","Others"
"96988-TAM","Male",30,"No","Tamil Nadu",3,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",25.03,23.12,0.00,0.00,20.04,43.16,"Joined","Others","Others"
"36292-CHH","Female",44,"No","Chhattisgarh",2,2,"nan","Yes","Yes","Yes","DSL","No","Yes","No","No","No","Yes","Yes","Yes","One Year","Yes","Credit Card",113.68,231.22,0.00,0.00,45.66,276.88,"Joined","Others","Others"
"97272-BIH","Female",30,"No","Bihar",3,1,"nan","Yes","Yes","Yes","Fiber Optic","No","Yes","No","Yes","No","No","No","Yes","Two Year","Yes","Mailed Check",54.11,55.37,0.00,0.00,49.13,104.50,"Joined","Others","Others"
"39241-AND","Male",18,"Yes","Andhra Pradesh",1,0,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",20.39,18.75,0.00,10.00,57.79,86.54,"Joined","Others","Others"
"49214-KER","Female",33,"Yes","Kerala",2,2,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",59.26,121.69,0.00,0.00,37.57,159.26,"Joined","Others","Others"
"15655-MAD","Female",64,"No","Madhya Pradesh",1,0,"nan","Yes","Yes","Yes","Cable","No","No","No","Yes","No","No","No","No","Month-to-Month","No","Bank Withdrawal",95.53,98.99,0.00,0.00,44.95,143.94,"Joined","Others","Others"
"53408-RAJ","Female",62,"Yes","Rajasthan",1,1,"nan","Yes","No","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",54.29,55.55,0.00,0.00,40.22,95.77,"Joined","Others","Others"
"81626-UTT","Male",67,"No","Uttar Pradesh",5,1,"Deal 4","Yes","Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","No","Yes","One Year","Yes","Mailed Check",113.31,109.35,0.00,0.00,9.70,119.05,"Joined","Others","Others"
"26082-TEL","Female",45,"Yes","Telangana",3,2,"nan","Yes","Yes","Yes","DSL","No","Yes","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",80.34,155.18,0.00,0.00,29.20,184.38,"Joined","Others","Others"
"36958-MAH","Female",48,"Yes","Maharashtra",2,0,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",19.05,18.95,0.00,0.00,30.76,49.71,"Joined","Others","Others"
"74324-TAM","Female",57,"Yes","Tamil Nadu",1,0,"nan","Yes","No","Yes","Cable","No","Yes","No","No","Yes","No","Yes","No","Month-to-Month","Yes","Mailed Check",54.16,55.92,0.00,0.00,19.85,75.77,"Joined","Others","Others"
"86619-BIH","Female",37,"No","Bihar",2,0,"nan","Yes","Yes","Yes","Cable","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Mailed Check",82.18,76.73,0.00,0.00,5.31,82.04,"Joined","Others","Others"
"19200-DEL","Male",22,"No","Delhi",2,2,"nan","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",25.78,50.18,0.00,0.00,8.38,58.56,"Joined","Others","Others"
"88131-CHH","Female",40,"No","Chhattisgarh",1,0,"nan","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",20.04,20.09,0.00,0.00,37.07,57.16,"Joined","Others","Others"
"75838-UTT","Female",41,"Yes","Uttar Pradesh",0,0,"nan","Yes","Yes","Yes","DSL","No","No","No","Yes","No","No","Yes","No","Month-to-Month","No","Credit Card",73.48,69.31,0.00,0.00,39.03,108.34,"Joined","Others","Others"
"39165-TEL","Female",55,"No","Telangana",3,1,"nan","Yes","Yes","Yes","DSL","No","No","No","No","No","Yes","No","Yes","Month-to-Month","No","Bank Withdrawal",50.12,50.82,0.00,0.00,32.54,83.36,"Joined","Others","Others"
"45631-UTT","Female",48,"No","Uttar Pradesh",2,0,"Deal 3","Yes","Yes","Yes","DSL","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Mailed Check",107.86,100.26,0.00,0.00,11.67,111.93,"Joined","Others","Others"
"16012-PUN","Female",26,"Yes","Punjab",3,1,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",109.24,107.33,0.00,0.00,37.99,145.32,"Joined","Others","Others"
"90758-CHH","Female",25,"No","Chhattisgarh",4,0,"Deal 3","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Mailed Check",22.45,23.07,0.00,0.00,48.57,71.64,"Joined","Others","Others"
"91571-UTT","Female",73,"Yes","Uttarakhand",2,0,"Deal 5","Yes","Yes","Yes","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",93.66,94.47,0.00,0.00,20.47,114.94,"Joined","Others","Others"
"70946-PUN","Female",21,"No","Punjab",3,0,"nan","Yes","Yes","Yes","Cable","No","No","No","No","No","Yes","No","Yes","One Year","Yes","Bank Withdrawal",86.50,82.17,0.00,0.00,59.65,141.82,"Joined","Others","Others"
"68576-MAH","Male",36,"No","Maharashtra",1,0,"Deal 4","Yes","Yes","Yes","Cable","No","Yes","No","No","Yes","No","No","No","Month-to-Month","Yes","Credit Card",61.42,62.07,0.00,0.00,14.62,76.69,"Joined","Others","Others"
"23395-KER","Female",65,"No","Kerala",0,2,"Deal 4","Yes","No","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","No","Yes","One Year","Yes","Bank Withdrawal",66.39,129.77,0.00,20.00,29.82,179.59,"Joined","Others","Others"
"80971-PUD","Male",40,"Yes","Puducherry",0,1,"nan","Yes","No","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",112.01,103.04,0.00,10.00,55.37,168.41,"Joined","Others","Others"
"41552-PUN","Female",18,"No","Punjab",1,2,"Deal 1","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card",20.94,39.15,0.00,0.00,46.60,85.75,"Joined","Others","Others"
"84270-CHH","Female",34,"Yes","Chhattisgarh",2,2,"Deal 4","Yes","No","Yes","DSL","No","Yes","No","Yes","No","No","Yes","Yes","Month-to-Month","Yes","Credit Card",53.50,104.48,0.00,30.00,48.84,183.32,"Joined","Others","Others"
"44171-GUJ","Female",49,"Yes","Gujarat",3,2,"nan","Yes","Yes","Yes","DSL","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Mailed Check",63.19,125.48,0.00,0.00,50.06,175.54,"Joined","Others","Others"
"66532-CHH","Male",25,"No","Chhattisgarh",2,0,"nan","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",111.00,113.90,0.00,0.00,54.11,168.01,"Joined","Others","Others"
"38602-KER","Female",39,"No","Kerala",2,0,"Deal 4","Yes","Yes","Yes","Cable","No","Yes","Yes","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Mailed Check",96.63,101.04,0.00,20.00,47.03,168.07,"Joined","Others","Others"
"38138-UTT","Female",44,"No","Uttarakhand",0,1,"Deal 5","Yes","Yes","Yes","Cable","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",112.19,114.41,0.00,0.00,58.80,173.21,"Joined","Others","Others"
"49071-PUD","Male",29,"No","Puducherry",2,2,"nan","Yes","Yes","Yes","Cable","No","No","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",45.89,94.46,0.00,0.00,55.14,149.60,"Joined","Others","Others"
"38044-ASS","Female",58,"No","Assam",1,2,"Deal 5","Yes","No","Yes","Cable","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Credit Card",68.97,134.66,0.00,0.00,33.90,168.56,"Joined","Others","Others"
"19496-GUJ","Female",37,"Yes","Gujarat",1,0,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",18.79,17.79,0.00,0.00,48.91,66.70,"Joined","Others","Others"
"41656-MAH","Female",44,"No","Maharashtra",3,0,"Deal 4","Yes","No","Yes","DSL","Yes","Yes","No","No","Yes","No","No","No","Two Year","Yes","Mailed Check",86.51,77.90,0.00,0.00,21.33,99.23,"Joined","Others","Others"
"25379-CHH","Male",61,"Yes","Chhattisgarh",3,1,"nan","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Mailed Check",99.94,96.55,0.00,0.00,19.69,116.24,"Joined","Others","Others"
